No.,storeNumber,countryCode,ownershipTypeCode,latitude,longitude,address,city,countrySubdivisionCode,postalCode,windowsTimeZoneId,GMT,GMT_region,Mon_open,Mon_close,Tue_open,Tue_close,Wed_open,Wed_close,Thu_open,Thu_close,Fri_open,Fri_close,Sat_open,Sat_close,Sun_open,Sun_close
1228,3306-2068,US,CO,47.578829999999996,-122.411157,2742 Alki Ave SW,seattle,WA,981162812,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,18:00,05:00,18:00,05:00,18:00,05:00,18:00,05:00,18:00,05:00,19:00,05:30,19:00
1229,348-76040,US,CO,47.639717,-122.39980200000001,3300 W. McGraw Street|100,seattle,WA,981993246,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:30,18:00,05:30,18:00,05:30,17:00,05:30,18:00,05:30,18:00,06:00,18:00,06:00,18:00
1230,15947-155025,US,LS,47.579567,-122.38632,2622 California Ave SW,seattle,WA,981162459,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:30,19:00,05:30,19:00,05:30,19:00,05:30,19:00,05:30,19:00,05:30,19:00,05:30,19:00
1231,339-102,US,CO,47.581034,-122.384074,4101 SW Admiral Way,seattle,WA,981162517,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,19:00,04:30,19:00,04:30,19:00,04:30,19:00,04:30,19:00,05:00,19:00,05:00,19:00
1232,5119-100714,US,LS,47.670638000000004,-122.387273,2237 NW 58th ST,seattle,WA,981073136,Pacific Standard Time,GMT-08:00,America/Los_Angeles,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00
1233,318-80,US,CO,47.668875,-122.385,2200 NW Market Street,seattle,WA,981074024,Pacific Standard Time,GMT-08:00,America/Los_Angeles,,,,,,,,,,,,,,
1234,9447-95022,US,CO,47.62982,-122.372098,1144  Elliott Avenue West,seattle,WA,981193103,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:00,20:00,04:00,20:00,04:00,20:00,04:00,20:00,04:00,20:00,04:30,20:00,04:30,20:00
1235,24837-236918,US,CO,47.560942,-122.38658600000001,4233 SW Alaska St.,seattle,WA,981164524,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,18:00,05:00,18:00,05:00,18:00,05:00,18:00,05:00,18:00,05:30,18:00,05:30,18:00
1236,5124-142239,US,LS,47.561285999999996,-122.38468400000001,4550 42nd Ave SW,seattle,WA,981164527,Pacific Standard Time,GMT-08:00,America/Los_Angeles,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00
1237,74972-101072,US,LS,47.55983,-122.384892,4754 42nd Ave SW,seattle,WA,981164553,Pacific Standard Time,GMT-08:00,America/Los_Angeles,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00
1238,19991-199464,US,CO,47.666939,-122.37590800000001,5221 15th Ave NW,seattle,WA,981073806,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,20:00,04:30,20:00,04:30,20:00,04:30,20:00,04:30,20:00,04:30,20:00,04:30,19:00
1239,74169-118686,US,LS,47.668564,-122.37438999999999,1423 NW Market St,seattle,WA,981073744,Pacific Standard Time,GMT-08:00,America/Los_Angeles,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00
1240,11668-103809,US,CO,47.564283,-122.377043,4408 Fauntleroy Way SW,seattle,WA,981264440,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:00,20:00,04:00,20:00,04:00,20:00,04:00,20:00,04:00,20:00,05:00,20:00,05:00,20:00
1241,58970-139829,US,LS,47.660595,-122.36859,915 NW 45th Street,seattle,WA,981074606,Pacific Standard Time,GMT-08:00,America/Los_Angeles,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00
1242,2-Jun,US,CO,47.54463,-122.38752099999999,6501 California Ave|(new address is across the street),seattle,WA,981361899,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,18:00,04:30,18:00,04:30,18:00,04:30,18:00,04:30,18:00,05:30,18:00,05:30,18:00
1243,74395-50719,US,LS,47.623776,-122.357803,516 1st Ave W,seattle,WA,981094522,Pacific Standard Time,GMT-08:00,America/Los_Angeles,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:30,19:00,06:00,19:00
1244,3355-42599,US,CO,47.622934,-122.356908,425 Queen Anne Avenue N,seattle,WA,981094517,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:30,18:00,05:30,17:00,05:30,17:00,05:30,17:00,05:30,17:00,05:30,17:00,05:30,17:00
1245,74260-112986,US,LS,47.69018,-122.376189,8340 15th Ave NW,seattle,WA,98117,Pacific Standard Time,GMT-08:00,America/Los_Angeles,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00
1246,314-8,US,CO,47.638249,-122.357156,2135 Queen Anne Ave N,seattle,WA,981092310,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:30,19:00,05:30,19:00,05:30,19:00,05:30,19:00,05:30,19:00,05:30,19:00,06:00,19:00
1247,79503-101467,US,LS,47.637724,-122.35628,2100 Queen Anne Ave N,seattle,WA,981092309,Pacific Standard Time,GMT-08:00,America/Los_Angeles,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00
1248,4-Mar,US,CO,47.621052,-122.350799,305 Harrison Street|Suite 220,seattle,WA,981094623,Pacific Standard Time,GMT-08:00,America/Los_Angeles,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,19:00,07:00,19:00
1249,79485-102667,US,LS,47.624725,-122.34726299999998,500 Mercer Avenue,seattle,WA,981094654,Pacific Standard Time,GMT-08:00,America/Los_Angeles,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00
1250,370-211284,US,CO,47.649834000000006,-122.35013500000001,3401 Fremont Avenue N|3401,seattle,WA,981038866,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,17:30,05:00,15:30,05:00,17:30,05:00,17:30,05:00,17:30,06:00,17:30,06:00,17:30
1251,3296-9257,US,CO,47.61255,-122.342777,211 Lenora,seattle,WA,981212235,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:30,17:30,05:30,17:30,05:30,16:00,05:30,17:30,05:30,17:30,06:00,17:30,06:00,17:30
1252,301-67,US,CO,47.610046999999994,-122.34259099999998,1912 Pike Place,seattle,WA,981011013,Pacific Standard Time,GMT-08:00,America/Los_Angeles,06:30,20:30,06:30,20:30,06:30,20:30,06:30,20:30,06:30,20:30,06:30,20:30,06:30,20:30
1253,6607-68400,US,CO,37.320945,-121.949126,3055 Olin Avenue|1025|Santana Row,san jose,CA,951282067,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,22:00,05:30,22:00,05:30,21:00
1254,5913-29495,US,CO,37.3259,-121.94378300000001,2855 Stevens Creek Boulevard|1329|Valley Fair Mall,santa clara,CA,950506709,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,21:30,05:00,21:30,05:00,21:30,05:00,21:30,05:00,21:30,06:00,21:30,06:00,20:30
1255,5730-8405,US,CO,37.328332,-121.96611399999999,200 Saratoga Ave|Pruneridge Shopping Center,santa clara,CA,950506629,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,21:00,04:30,21:00,04:30,21:00,04:30,21:00,04:30,21:00,04:30,21:00,04:30,21:00
1256,20170-170947,US,CO,37.319881,-121.97308600000001,405 Saratoga Ave|Suite 10,san jose,CA,951291326,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,19:30,05:00,19:30,05:00,19:30,05:00,19:30,05:00,19:30,05:30,19:30,05:30,19:30
1257,7981-95789,US,CO,37.339571,-121.938608,71 Washington Ave,santa clara,CA,950506138,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:30,18:00,05:30,18:00,05:30,18:00,05:30,18:00,05:30,18:00,06:30,18:00,06:30,16:30
1258,6536-62039,US,CO,37.334374,-121.924099,1700 Park Avenue|10|Park & Naglee,san jose,CA,951262033,Pacific Standard Time,GMT-08:00,America/Los_Angeles,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,18:00
1259,74299-76584,US,LS,37.345384,-121.936551,2605 The Alameda,santa clara,CA,950506003,Pacific Standard Time,GMT-08:00,America/Los_Angeles,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00
1260,75981-107178,US,LS,37.338165999999994,-121.974929,2760 Homestead Road,santa clara,CA,950515353,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:30,19:00,05:30,19:00,05:30,19:00,05:30,19:00,05:30,19:00,05:30,19:00,05:30,19:00
1261,23498-215304,US,LS,37.349884,-121.960357,2004 El Camino Real,santa clara,CA,95050,Pacific Standard Time,GMT-08:00,America/Los_Angeles,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
1262,5619-1443,US,CO,37.352143,-121.936609,495 El Camino Real,santa clara,CA,950504396,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:30,17:00,05:30,17:00,05:30,17:00,05:30,17:00,05:30,17:00,07:00,16:00,07:00,16:00
1263,614-328,US,CO,37.351794,-121.967752,2370 El Camino Real,santa clara,CA,950504070,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:30,18:00,05:30,18:00,05:30,18:00,05:30,18:00,05:30,18:00,06:00,18:00,06:30,18:00
1264,10258-97530,US,CO,37.341369,-121.911566,695 Coleman Ave|San Jose Marketcenter,san jose,CA,951102091,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,22:30,04:30,22:30,04:30,22:30,04:30,22:30,04:30,22:30,04:30,22:30,04:30,22:30
1265,5436-164304,US,CO,37.350394,-121.922099,540 Newhall Drive|20,san jose,CA,951101145,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,22:00,04:30,22:00,04:30,22:00,04:30,22:00,04:30,22:00,04:30,22:00,05:00,22:00
1266,76549-97423,US,LS,37.339363,-121.90456,533 Coleman Ave,san jose,CA,951102047,Pacific Standard Time,GMT-08:00,America/Los_Angeles,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00
1267,5920-36180,US,CO,37.338428,-121.994868,3551 Homestead Road|Homestead Shopping Center,santa clara,CA,950515161,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:30,18:00,05:30,18:00,05:30,18:00,05:30,18:00,05:30,18:00,06:00,17:00,06:00,17:00
1268,5240-698,US,CO,37.292856,-121.988874,1600 Saratoga Avenue|Suite 201|Westgate Shopping Center,san jose,CA,951295101,Pacific Standard Time,GMT-08:00,America/Los_Angeles,06:30,20:00,06:30,20:00,06:30,20:00,06:30,20:00,06:30,20:00,07:00,20:00,07:00,20:00
1269,25008-237605,US,LS,37.291261,-121.989579,1600 Saratoga Ave,san jose,CA,95129,Pacific Standard Time,GMT-08:00,America/Los_Angeles,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00
1270,51097-253104,US,CO,37.292687,-121.99621100000002,5297 Prospect Road|10,san jose,CA,951295027,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:30,20:30,05:30,20:30,05:30,20:30,05:30,20:30,05:30,20:30,05:30,20:30,06:00,20:30
1271,5324-889,US,CO,37.335277000000005,-121.89287,145 West Santa Clara Street,san jose,CA,951131705,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,18:00,05:00,18:00,05:00,18:00,05:00,18:00,05:00,18:00,06:30,16:30,06:30,16:30
1272,9119-150667,US,LS,37.365956,-121.92580600000001,2077 Airport Blvd|Gate B22 Post Security,san jose,CA,951311006,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:00,21:30,04:00,21:30,04:00,21:30,04:00,21:30,04:00,21:30,04:00,21:30,04:00,21:30
1273,5686-4550,US,CO,37.353039,-121.99721799999999,3605 El Camino Real,santa clara,CA,950512605,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,21:00,04:30,22:00,04:30,22:00,04:30,22:00,04:30,22:00,05:00,22:00,05:00,20:00
1274,6031-146084,US,LS,37.369211,-121.92923,2077 Airport Blvd|Terminal A Post Security,san jose,CA,951311006,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:00,23:00,04:00,23:00,04:00,23:00,04:00,23:00,04:00,23:00,04:00,23:00,04:00,23:00
1275,79676-121302,US,LS,37.309751,-122.01228799999998,6150 Bollinger Road,san jose,CA,951293068,Pacific Standard Time,GMT-08:00,America/Los_Angeles,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00
1276,66054-299622,US,CO,37.338325,-121.88636399999999,181 E. Santa Clara Street,san jose,CA,95112,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:30,18:00,05:30,18:00,05:30,18:00,05:30,18:00,05:30,18:00,05:30,18:00,05:30,18:00
1277,5763-13888,US,CO,37.369269,-121.92035700000001,1759 Technology Dr|Ste A|Concourse Retail Center,san jose,CA,951103813,Pacific Standard Time,GMT-08:00,America/Los_Angeles,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00,Closed,Closed,Closed,Closed
1278,11900-99680,US,CO,37.370936,-121.917197,1751 North First Street|Bel-Air,san jose,CA,951124590,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,05:30,19:00,05:30,19:00
1279,13603-108434,US,CO,37.352595,-122.00779299999999,1003 E. El Camino Real,sunnyvale,CA,940873748,Pacific Standard Time,GMT-08:00,America/Los_Angeles,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:30,20:00,06:30,20:00
1280,26026-207968,US,LS,37.336672,-121.88011200000001,211 South 9th Street,san jose,CA,95112,Pacific Standard Time,GMT-08:00,America/Los_Angeles,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,Closed,Closed,Closed,Closed
1281,17714-155684,US,CO,37.280099,-121.999902,18764 Cox Avenue,saratoga,CA,950704109,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:30,18:00,05:30,18:00,05:30,18:00,05:30,18:00,05:30,18:00,05:30,18:00,05:30,18:00
1282,50091-257369,US,CO,37.367611,-121.9941,3555 Monroe Street|65|Monticello Village,santa clara,CA,950517817,Pacific Standard Time,GMT-08:00,America/Los_Angeles,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,18:00,06:00,18:00
1283,730-977,US,CO,38.82322,-77.161979,6552-B Little River Turnpike,alexandria,VA,223121443,Eastern Standard Time,GMT-05:00,America/New_York,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:30,20:00,06:30,20:00
1284,7529-11784,US,CO,38.836096000000005,-77.15648399999999,6365 Columbia Pike|Barcroft Plaza,falls church,VA,220411224,Eastern Standard Time,GMT-05:00,America/New_York,05:30,20:00,05:30,20:00,05:30,20:00,05:30,20:00,05:30,20:00,05:30,20:00,06:00,20:00
1285,56389-290138,US,LS,38.818712,-77.140463,6200 Little River Turnpike,alexandria,VA,22312,Eastern Standard Time,GMT-05:00,America/New_York,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00
1286,9280-94209,US,CO,38.812279,-77.184005,6910-G Bradlick Shopping Center,annandale,VA,220037209,Eastern Standard Time,GMT-05:00,America/New_York,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00
1287,24482-238091,US,CO,38.804685,-77.13327199999999,5782 Dow Ave,alexandria,VA,223044066,Eastern Standard Time,GMT-05:00,America/New_York,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00
1288,7368-1245,US,CO,38.830836,-77.12570600000001,1462 N. Beauregard St.|B,alexandria,VA,223115800,Eastern Standard Time,GMT-05:00,America/New_York,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00
1289,74215-35040,US,LS,38.832243,-77.201037,7414 Little River Turnpike,annandale,VA,220033013,Eastern Standard Time,GMT-05:00,America/New_York,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00
1290,76295-90966,US,LS,38.844797,-77.118639,5115 Leesburg Pike,falls church,VA,220413207,Eastern Standard Time,GMT-05:00,America/New_York,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
1291,749-579,US,CO,38.847819,-77.12043,3544 South Jefferson Street|#7,falls church,VA,220413143,Eastern Standard Time,GMT-05:00,America/New_York,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,06:00,21:00,06:00,21:00
1292,66643-299730,US,LS,38.84085,-77.10686,4550 King Street,alexandria,VA,22302,Eastern Standard Time,GMT-05:00,America/New_York,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00
1293,741-708,US,CO,38.869398,-77.15160300000001,6270 Seven Corners Circle,falls church,VA,220442407,Eastern Standard Time,GMT-05:00,America/New_York,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:30,20:00,05:30,20:00
1294,13182-154224,US,LS,38.868369,-77.141795,6100 Arlington Blvd,falls church,VA,220442901,Eastern Standard Time,GMT-05:00,America/New_York,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00
1295,59266-293440,US,LS,38.870678999999996,-77.15368000000001,6300 Seven Corners Ctr.,falls church,VA,22044,Eastern Standard Time,GMT-05:00,America/New_York,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00
1296,74909-80760,US,LS,38.869772999999995,-77.144669,6118 Arlington Blvd,falls church,VA,220442901,Eastern Standard Time,GMT-05:00,America/New_York,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00
1297,737-972,US,CO,38.775268,-77.171054,6525-B Frontier Drive,springfield,VA,221501410,Eastern Standard Time,GMT-05:00,America/New_York,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00
1298,61948-296302,US,LS,38.779856,-77.190117,6364 Old Keene Mill Rd.,springfield,VA,22150,Eastern Standard Time,GMT-05:00,America/New_York,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00
1299,20996-208845,US,LS,38.775581,-77.176192,6600 Springfield Mall,springfield,VA,22150,Eastern Standard Time,GMT-05:00,America/New_York,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00
1300,11153-95948,US,CO,38.779097,-77.189985,7110 Old Keene Mill Road|Springfield Plaza,springfield,VA,221503437,Eastern Standard Time,GMT-05:00,America/New_York,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00
1301,23178-106805,US,CO,38.774613,-77.17505200000001,6500 Springfield Mall|Springfield Mall,springfield,VA,221501706,Eastern Standard Time,GMT-05:00,America/New_York,09:30,19:00,09:30,19:00,09:30,19:00,09:30,19:00,09:30,20:30,09:30,20:30,10:00,19:00
1302,56507-290155,US,LS,38.773857,-77.173144,6400 T. Springfield Mall,springfield,VA,22150,Eastern Standard Time,GMT-05:00,America/New_York,10:00,20:30,10:00,20:30,10:00,20:30,10:00,20:30,10:00,21:00,10:00,21:00,11:00,19:00
1303,73933-107416,US,LS,38.86595,-77.195826,7235 ARLINGTON BLVD,falls church,VA,220423219,Eastern Standard Time,GMT-05:00,America/New_York,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00
1304,7242-705,US,CO,38.773425,-77.13726700000001,5860 Kingstowne Center|Suite 100|Kingstowne Shopping Center,kingstowne,VA,223155734,Eastern Standard Time,GMT-05:00,America/New_York,05:00,20:30,05:00,20:30,05:00,20:30,05:00,20:30,05:00,20:30,05:30,20:30,06:00,20:30
1305,79357-98320,US,LS,38.772631,-77.135164,5870 Kingstown Blvd,alexandria,VA,223155704,Eastern Standard Time,GMT-05:00,America/New_York,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00
1306,7305-852,US,CO,38.829859,-77.09192,3690 Q King Street|Bradlee Shopping Center,alexandria,VA,223021921,Eastern Standard Time,GMT-05:00,America/New_York,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:30,20:00,05:30,20:00
1307,74246-67220,US,LS,38.770825,-77.139424,5980 Kingstowne Village Center,alexandria,VA,223155876,Eastern Standard Time,GMT-05:00,America/New_York,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00
1308,23470-204208,US,LS,38.827787,-77.08969300000001,3526 King St,alexandria,VA,22302,Eastern Standard Time,GMT-05:00,America/New_York,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00
1309,60328-294464,US,LS,38.858899,-77.10256,950 S. George Mason Dr.,arlington,VA,22204,Eastern Standard Time,GMT-05:00,America/New_York,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00
1310,47399-257164,US,LS,38.883796999999994,-77.174102,301 W. BROAD ST.,falls church,VA,22046,Eastern Standard Time,GMT-05:00,America/New_York,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00
1311,7585-19039,US,CO,38.884731,-77.174131,344 W Broad St|Broaddale Village Shopping Center,falls church,VA,220463319,Eastern Standard Time,GMT-05:00,America/New_York,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:30,21:00,06:00,20:00
1312,20639-113069,US,LS,38.807990000000004,-77.08426,3131 Duke St.,alexandria,VA,223144518,Eastern Standard Time,GMT-05:00,America/New_York,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00
1313,10090-98950,US,CO,38.808561,-77.083505,3113 Duke Street|Alexandria Commons,alexandria,VA,223144518,Eastern Standard Time,GMT-05:00,America/New_York,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:30,20:00,05:30,20:00
1314,75782-36279,US,LS,38.880765000000004,-77.11448399999999,801 N. Glebe Rd.,arlington,VA,222031825,Eastern Standard Time,GMT-05:00,America/New_York,05:00,14:00,05:00,14:00,05:00,14:00,05:00,14:00,05:00,14:00,06:30,14:00,06:30,14:00
1315,7321-269109,US,CO,38.866475,-77.230114,3046 Gatehouse Plaza,falls church,VA,22042,Eastern Standard Time,GMT-05:00,America/New_York,04:30,20:00,04:30,20:00,04:30,20:00,04:30,20:00,04:30,20:00,05:00,20:00,05:00,20:00
1316,49694-270744,US,CO,38.882317,-77.11627,1000 N. Glebe,arlington,VA,222014712,Eastern Standard Time,GMT-05:00,America/New_York,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,19:00,06:00,19:00,06:00,19:00
1317,7389-1290,US,CO,38.881429,-77.111428,901 North Stuart Street,arlington,VA,222034418,Eastern Standard Time,GMT-05:00,America/New_York,05:00,18:30,05:00,18:30,05:00,18:30,05:00,18:30,05:00,18:30,06:00,17:30,06:00,17:30
1318,718-1123,US,CO,38.779945,-77.235457,8408-A Old Keene Mill,springfield,VA,221522302,Eastern Standard Time,GMT-05:00,America/New_York,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00
1319,18118-171964,US,LS,38.872997,-77.229804,2904 DISTRICT AVE,fairfax,VA,22031,Eastern Standard Time,GMT-05:00,America/New_York,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00
1320,24498-238089,US,CO,38.86347,-77.084023,2413 Columbia Pike,arlington,VA,222044400,Eastern Standard Time,GMT-05:00,America/New_York,05:00,20:30,05:00,20:30,05:00,20:30,05:00,20:30,05:00,20:30,05:00,20:30,05:00,19:00
1321,8136-83723,US,CO,38.801602,-77.07203299999999,2459 Eisenhower Avenue,alexandria,VA,223144684,Eastern Standard Time,GMT-05:00,America/New_York,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,06:00,20:00,06:00,20:00
1322,721-2016,US,CO,38.894498,-77.188339,1218 West Broad Street,falls church,VA,220462116,Eastern Standard Time,GMT-05:00,America/New_York,05:30,19:30,05:30,19:30,05:30,19:30,05:30,19:30,05:30,19:30,05:30,19:30,06:00,19:30
1323,7579-291384,US,CO,38.896145000000004,-77.139539,5515 Lee Highway,arlington,VA,22207,Eastern Standard Time,GMT-05:00,America/New_York,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00
1324,7820-54122,US,CO,38.883029,-77.103657,901 North Nelson Street|120,arlington,VA,222031937,Eastern Standard Time,GMT-05:00,America/New_York,05:00,18:00,05:00,15:30,05:00,15:30,05:00,15:30,05:00,15:30,05:30,15:30,05:30,15:30
1325,74442-79584,US,LS,38.896916999999995,-77.13940500000001,2500 N Harrison St,arlington,VA,222071600,Eastern Standard Time,GMT-05:00,America/New_York,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00
1326,17055-159609,US,CO,38.845569,-77.06805200000001,2925 S Glebe Rd,arlington,VA,222062710,Eastern Standard Time,GMT-05:00,America/New_York,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00
1327,59243-290362,US,LS,38.775288,-77.0829,6600 Richmond Hwy,alexandria,VA,223066601,Eastern Standard Time,GMT-05:00,America/New_York,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00
1328,22728-159605,US,CO,38.881788,-77.229559,2672-A Avenir Place,merrifield,VA,221807193,Eastern Standard Time,GMT-05:00,America/New_York,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,06:00,18:00,06:00,18:00
1329,7334-1168,US,CO,38.771405,-77.083579,6754 Richmond Hwy|Unit 4|Beacon Mall Shopping Center,alexandria,VA,223066701,Eastern Standard Time,GMT-05:00,America/New_York,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,06:00,20:00
1330,11824-104645,US,CO,38.802619,-77.061939,1901 Ballenger Avenue|Carlyle Center,alexandria,VA,223146819,Eastern Standard Time,GMT-05:00,America/New_York,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,06:00,20:00,06:00,20:00
1331,75855-97317,US,LS,38.807017,-77.059617,1767 King St,alexandria,VA,223142720,Eastern Standard Time,GMT-05:00,America/New_York,06:00,16:00,06:00,16:00,06:00,16:00,06:00,16:00,06:00,18:00,06:00,18:00,06:00,16:00
